19840923,0000,-999,14,31.3N,58.3W,30,1009,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
19840923,0600,-999,14,30.7N,58.7W,30,1007,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
19840923,1200,-999,14,30.0N,59.0W,30,1005,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
19840923,1800,-999,15,29.2N,59.1W,35,1002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
19840924,0000,-999,15,28.6N,59.2W,35,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
19840924,0600,-999,15,28.4N,59.4W,35,999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
19840924,1200,-999,15,28.4N,59.8W,40,999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
19840924,1800,-999,11,28.5N,60.1W,40,999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
19840925,0000,-999,11,28.7N,60.3W,45,999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
19840925,0600,-999,11,28.9N,60.4W,55,998,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
19840925,1200,-999,11,29.3N,60.6W,60,997,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
19840925,1800,-999,12,29.7N,60.8W,65,996,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
19840926,0000,-999,12,30.2N,61.1W,65,993,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
19840926,0600,-999,11,30.8N,61.0W,60,994,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
19840926,1200,-999,11,31.3N,60.7W,50,995,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
19840926,1800,-999,11,32.0N,60.9W,45,996,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
